Date,Type,BankAccount,ContactName,Reference,Total,AccountCode,AccountName,Description,LineAmount,TaxType,Status,BankTransactionID
"2018-06-06","SPEND","ULearn Limited Current account","SOFTWARE","POS CHG USD        7","0.12","B106","","Misc Software / Hosting","0.12","NONE","AUTHORISED","83bafefd-1e67-4ba9-b990-beb265c5c2f4"
"2018-06-08","SPEND","ULearn Limited Current account","Airport Taxi","POS06JUN AIRPORT TAXI","49","A104","","Airport Transfer","49","NONE","AUTHORISED","d5895f4d-d4a4-4cbb-85d1-d9e59295cf8a"
"2018-06-08","SPEND","ULearn Limited Current account","Google - CARD","POS06JUN GOOGLE *ADWS","500","B110","","Google Adwords","500","NONE","AUTHORISED","57995001-d87c-4057-adb6-e53043b39956"
"2018-06-08","SPEND","ULearn Limited Current account","SOFTWARE","POS CHG USD       19","0.34","B106","","Misc Software / Hosting","0.34","NONE","AUTHORISED","744b0963-d5c4-4794-b318-a6c76ace9958"
"2018-06-13","SPEND","ULearn Limited Current account","DoneDeal","19017365-19037363","3","B110","","Reception desk","3","NONE","AUTHORISED","b5c2b90a-bc5f-4b22-bc35-b1a2f9bfc811"
"2018-05-31","SPEND","ULearn Limited Current account","Indeed Recruitment","15273496","214.25","B110","","May 2018 Advertising on Indeed.com Vat 23%","214.25","NONE","AUTHORISED","bd616d57-3b12-4c36-8053-cedd2a0bfd1e"
"2018-06-14","SPEND","ULearn Limited Current account","Ikea","39459","187.5","B102","","Supplies for a new reception (11 Harcourt street)","187.5","NONE","AUTHORISED","41f1f6b1-62a9-4f9c-87ea-88ff6a7fc585"
"2018-06-11","RECEIVE","ULearn Limited Current account","ULearn-Student","Valitor M5244514   GP","4641.65","100","","Valitor Merch A/C","4641.65","NONE","AUTHORISED","e2699023-fb63-4c36-8fd2-cc9081875363"
"2018-06-15","SPEND","ULearn Limited Current account","Curry's PC World","","399","B117","","Laptop","399","NONE","AUTHORISED","276c55e6-94f5-450e-a57d-d3aa7af9b9af"
"2018-06-14","SPEND","ULearn Limited Current account","Camden Promotions Ltd","3015","307.5","B113","","promotions / marketing","307.5","NONE","AUTHORISED","67f5a91d-30e9-4983-b023-de5d88245210"
"2018-06-12","RECEIVE","ULearn Limited Current account","ULearn-Student","Valitor M5253352   GP","195.92","100","","Valitor Merch A/C","195.92","NONE","AUTHORISED","ef623ed1-3c34-440a-b3b7-a9bb0d7a5931"
"2018-06-13","SPEND","ULearn Limited Current account","Google - CARD","","99.99","B110","","Ulearn ","99.99","NONE","AUTHORISED","de0240b6-b7ae-40d2-9379-cb5f2ab0cdab"
"2018-06-13","RECEIVE","ULearn Limited Current account","ULearn-Student","Valitor M5262156   GP","728.78","100","","Valitor Merch A/C","728.78","NONE","AUTHORISED","e7d11e72-5e1e-4c09-930c-b07ca48ad61b"
"2018-06-13","SPEND","ULearn Limited Current account","Bord Gais Energy - DD","BORD GAIS EIR SEPA DD","321.83","B105A","","Gas ","321.83","NONE","AUTHORISED","92ea578a-cc4a-4b35-80ce-8f4cf5351c95"
"2018-06-14","SPEND","ULearn Limited Current account","EIRCOM","EIRCOM TIS    SEPA DD","62.42","B104","","Telephone & Internet","62.42","NONE","AUTHORISED","30590a81-6437-43d8-a4c7-aec35a8dc219"
"2018-06-14","RECEIVE","ULearn Limited Current account","ULearn-Student","ULS2018 06 14 GP","6155","100","","ULearn-Student","6155","NONE","AUTHORISED","314df408-944e-4f69-8881-a311f56897e9"
"2018-06-13","SPEND","ULearn Limited Current account","Google - CARD","","500","B110","","Ulearn ","500","NONE","AUTHORISED","532c9c6b-7c89-4564-8cb8-b414b34094b0"
"2018-06-12","RECEIVE","ULearn Limited Current account","ULearn-Student","ROSELENA GONCALVES","284","100","","ULearn-Student","284","NONE","AUTHORISED","9804c6d5-764c-4dcd-ba36-ac410ece8098"
"2018-06-13","RECEIVE","ULearn Limited Current account","ULearn-Student","ZZ13I3A4SFDPAEJIY GP","535","100","","ULearn-Student","535","NONE","AUTHORISED","79915bc8-755d-4167-86c2-9e0269aa3810"
"2018-06-14","RECEIVE","ULearn Limited Current account","ULearn-Student","P20171359","542.5","100","","ULearn-Student","542.5","NONE","AUTHORISED","e0776bb8-0ed5-4184-8169-9a7ccb824610"
"2018-06-18","SPEND","ULearn Limited Current account","Xero Subscription - CARD","IN-1030670","25.99","B106","","ULearn. Monthly Subscription, Standard Price Plan, 17 May 2018 to 16 Jun 2018","25.99","NONE","AUTHORISED","e1bb6494-87c3-4c05-922c-dc4d7720b914"
"2018-06-18","SPEND","ULearn Limited Current account","Ikea","972743920","37.5","B102","","drawers for the reception in 11 (new reception desk)","37.5","NONE","AUTHORISED","b8276e5b-fbd4-4c2b-a58b-af1f44ba80c7"
"2018-06-15","SPEND","ULearn Limited Current account","Airport Taxi","POS13JUN AIRPORT TAXI","33","A104","","Airport Transfer","33","NONE","AUTHORISED","b261a404-d074-4f2c-a805-aed455e8b261"
"2018-06-19","SPEND","ULearn Limited Current account","Cambridge English School","004076","147.28","A107","","Payment receipt for Margarita Kaznakhovskiya’s end-of-course exam: Cambridge FIRST","147.28","NONE","AUTHORISED","aea185c1-54cc-47a2-8c01-b276ef733bba"
"2018-06-19","SPEND","ULearn Limited Current account","Cambridge English School","004075","97.24","A107","","Payment receipt for Sergei Kaznakhovskii’s end-of-course exam: Cambridge PET","97.24","NONE","AUTHORISED","d4ce7c5f-358d-47c3-8d12-f3be9febfbc1"
"2018-06-11","SPEND","ULearn Limited Current account","LETSHOST IBANIE11AIBK93131411670079","","24.59","B106","","Ulearn ","24.59","NONE","AUTHORISED","53a0aa31-70ef-4112-99cf-f60ccc366754"
"2018-06-15","RECEIVE","ULearn Limited Current account","ULearn-Student","ULS2018 06 15","2780","100","","ULearn-Student","2780","NONE","AUTHORISED","e52a8618-5973-42a3-a314-d528612c9f54"
"2018-06-18","RECEIVE","ULearn Limited Current account","ULearn-Student","ULS2018 06 18 GP","3870","100","","ULearn-Student","3870","NONE","AUTHORISED","aeb04e60-e321-46df-bb67-98727c7adff1"
"2018-06-19","SPEND","ULearn Limited Current account","Spotify","POS15JUN PAYPAL *SPOT","9.99","A108","","School Spotify Sub","9.99","NONE","AUTHORISED","9256e114-56a0-49e5-8d7b-ab0a30096fca"
"2018-06-19","SPEND","ULearn Limited Current account","Airport Taxi","POS15JUN AIRPORT TAXI","37","A104","","Airport Transfer","37","NONE","AUTHORISED","2809e985-8324-4920-ad52-95a651c6ef78"
"2018-06-19","RECEIVE","ULearn Limited Current account","ULearn-Student","Valitor M5309581   GP","1417.14","100","","Valitor Merch A/C","1417.14","NONE","AUTHORISED","803ea8db-6454-449a-bac2-9e04de0c5b70"
"2018-06-21","SPEND","ULearn Limited Current account","GoDaddy.com, LLC - CARD","","60.24","B106","","Domain renewals","60.24","NONE","AUTHORISED","0a2af615-7098-4ba9-a3f7-9225bfbcfd0a"
"2018-06-20","RECEIVE","ULearn Limited Current account","ULearn-Student","ULS2018 06 20 GP","1446","100","","ULearn-Student","1446","NONE","AUTHORISED","8d50887d-2278-4889-b372-938ae596b76d"
"2018-06-19","RECEIVE","ULearn Limited Current account","ULearn-Student","ULS2018 06 19 GP","1865","100","","ULearn-Student","1865","NONE","AUTHORISED","aca5dc24-bce2-4d50-950e-ba22409ac4ad"
"2018-06-15","SPEND","ULearn Limited Current account","LinguaTrip.com","","38.36","B113","","Interpay Overage Payments","38.36","NONE","AUTHORISED","d4b9defc-2135-4212-a0d7-a6498f307a48"
"2018-06-20","SPEND","ULearn Limited Current account","Booking.com","Russia Conference","143.87","B112","","Russia conference - Liga's hotel booking","143.87","NONE","AUTHORISED","203d65b4-efed-472d-a0d5-a4978a891438"
"2018-06-20","SPEND","ULearn Limited Current account","EXPEDIA","Moscow conference","265.14","B112","","Flights for Liga","265.14","NONE","AUTHORISED","1696c603-97d8-4106-8053-e6c89a7b7aa5"
"2018-06-22","SPEND","ULearn Limited Current account","Flogas SEPA - DD","","139.6","B105","","Flogas","139.6","NONE","AUTHORISED","72fbad3d-37e8-47d8-a251-0066e0cd1132"
"2018-07-02","SPEND","ULearn Limited Current account","GRENKE LIMITED","Grenke Limite SEPA DD","922.5","B102","","Fingerprint & Camera Security","922.5","NONE","AUTHORISED","cb2e8c58-c088-4de0-be94-01dc89e2bf08"
"2018-07-03","SPEND","ULearn Limited Current account","Airport Taxi","POS29JUN AIRPORT TAXI","49","A104","","Airport Transfer","49","NONE","AUTHORISED","a33bfe08-5614-492c-a52e-0407186fc489"
"2018-07-03","SPEND","ULearn Limited Current account","Google - CARD","POS01JUL GOOGLE *SVCS","73.8","B106","","Google Apps Bus","73.8","NONE","AUTHORISED","6b0c3425-f68c-4fd1-bd40-04e67c9de131"
"2018-07-02","SPEND","ULearn Limited Current account","GoDaddy.com, LLC - CARD","","27.04","B106","","Hosting","27.04","NONE","AUTHORISED","2b152e87-ef06-401d-86d2-0acdec59bff6"
"2018-06-22","SPEND","ULearn Limited Current account","Flogas SEPA - DD","","97.58","B105","","Flogas","97.58","NONE","AUTHORISED","95f0206c-9f4d-4eec-9849-104b9336eae1"
"2018-07-03","SPEND","ULearn Limited Current account","PREPAYPOWER","POS29JUN PREPAYPOWER","100","B105A","","Electricity Prepaid","100","NONE","AUTHORISED","be8537cf-28b6-42a7-bd50-0c29ffb03cc1"
"2018-07-05","SPEND","ULearn Limited Current account","Github - CARD","P0307US  7.00@1.16279","6.02","B106","","Github Repos","6.02","NONE","AUTHORISED","900a5199-9453-40ce-93b6-0ee1b661e759"
"2018-07-09","RECEIVE","ULearn Limited Current account","ULearn-Student","Valitor M5473284   GP","426.24","100","","Valitor Merch A/C","426.24","NONE","AUTHORISED","96795c52-2127-4146-a23a-20ef49a24c92"
"2018-07-10","SPEND","ULearn Limited Current account","IndexDirect.ie","","165.83","B121","","Tripod Projection Screen","165.83","NONE","AUTHORISED","0cf1e043-6578-41b9-87df-0c5b32506dd6"
"2018-06-29","SPEND","ULearn Limited Current account","EIRCOM","account number 32461032","63.91","B104","","May bill","63.91","NONE","AUTHORISED","5248ce20-42c3-4cec-bcc2-3be3bd9ca93b"
"2018-06-21","RECEIVE","ULearn Limited Current account","ULearn-Student","Valitor M5339934   GP","2709.88","100","","Valitor Merch A/C","2709.88","NONE","AUTHORISED","36cc952e-30e4-4073-acc1-487ca16b4ccb"
"2018-06-22","SPEND","ULearn Limited Current account","Flogas SEPA - DD","","89.82","B105","","Flogas","89.82","NONE","AUTHORISED","745aa550-1c02-48d4-bd6a-4ca637034934"
"2018-06-25","SPEND","ULearn Limited Current account","Airport Taxi","POS21JUN AIRPORT TAXI","38","A104","","Airport Transfer","38","NONE","AUTHORISED","1ad231a1-171a-4673-a228-44c4b04db6cd"
"2018-06-25","SPEND","ULearn Limited Current account","Airport Taxi","POS21JUN AIRPORT TAXI","49","A104","","Airport Transfer","49","NONE","AUTHORISED","65ee5de5-ec06-4acd-889d-32f12ce39776"
"2018-06-28","RECEIVE","ULearn Limited Current account","ULearn-Student","Valitor M5397506   GP","1855.56","100","","Valitor Merch A/C","1855.56","NONE","AUTHORISED","d9a3481e-661b-43ea-82d2-440e00ff9fcd"
"2018-06-29","SPEND","ULearn Limited Current account","SOFTWARE","","0.18","B106","","Misc Software / Hosting","0.18","NONE","AUTHORISED","7f6f9a9a-c9b7-46f6-8310-369890e769cc"
"2018-06-28","SPEND","ULearn Limited Current account","Virgin Media","","87.5","A101","","Internet & TV Apartments","87.5","NONE","AUTHORISED","07c98443-3ce8-46cb-acf1-35237af49038"
"2018-07-02","SPEND","ULearn Limited Current account","Airport Taxi","POS28JUN AIRPORT TAXI","49","A104","","Airport Transfer","49","NONE","AUTHORISED","792d2d9c-1fd6-4e2d-bb3d-2b50e10b0b5f"
"2018-07-03","SPEND","ULearn Limited Current account","Airport Taxi","POS29JUN AIRPORT TAXI","57","A104","","Airport Transfer","57","NONE","AUTHORISED","20cba6f0-da31-433b-9ef8-301ec7186a4a"
"2018-06-29","RECEIVE","ULearn Limited Current account","ULearn-Student","ULS2018 06 29 GP","3873.5","100","","ULearn-Student","3873.5","NONE","AUTHORISED","8d285de3-ae03-46ea-bd68-2e8b591e1b00"
"2018-07-02","RECEIVE","ULearn Limited Current account","ULearn-Student","ULS2018 07 02 GP","2152","100","","ULearn-Student","2152","NONE","AUTHORISED","b5ca388e-f3e5-423a-a1de-3449362dcbb1"
"2018-07-05","RECEIVE","ULearn Limited Current account","ULearn-Student","P2018437","500","100","","ULearn-Student","500","NONE","AUTHORISED","529ecc24-6915-4493-99e0-276fab57ce36"
"2018-07-09","SPEND","ULearn Limited Current account","PREPAYPOWER","POS05JUL PREPAYPOWER","100","B105A","","Electricity Prepaid","100","NONE","AUTHORISED","35aeeabb-6549-45f3-bc95-3e3257ddf646"
"2018-07-10","RECEIVE","ULearn Limited Current account","ULearn-Student","ULS2018 07 10 GP","665","100","","ULearn-Student","665","NONE","AUTHORISED","ea2be213-4796-438b-b0aa-3a3894f7c904"
"2018-06-22","SPEND","ULearn Limited Current account","BOI LIFE INSURANCE","OP/BoI LIFE   SEPA DD","51.03","B119","","Life Insurance BOI","51.03","NONE","AUTHORISED","d7d07b14-d1cb-4901-9a14-59789d66fb70"
"2018-06-22","SPEND","ULearn Limited Current account","Flogas SEPA - DD","","79.73","B105","","Flogas","79.73","NONE","AUTHORISED","58c6cd85-5600-4e20-af5c-5f14ef128961"
"2018-06-22","RECEIVE","ULearn Limited Current account","ULearn-Student","Valitor M5348321   GP","199.15","100","","Valitor Merch A/C","199.15","NONE","AUTHORISED","928eab08-aca3-40c0-a068-8c83d87de6ef"
"2018-06-22","SPEND","ULearn Limited Current account","BOI","","190.71","B127","","Bank Charges","190.71","NONE","AUTHORISED","5a6fe3dd-02ae-480e-ba9f-4e57ed918141"
"2018-06-22","SPEND","ULearn Limited Current account","EIRCOM","","159.79","B104","","Ciaran and Neils mobile phones","159.79","NONE","AUTHORISED","3b3b5b08-1892-4e2c-a853-695a6c2a9d1b"
"2018-06-25","SPEND","ULearn Limited Current account","BOI LIFE INSURANCE","OP/BoI LIFE   SEPA DD","47.05","B119","","Life Insurance BOI","47.05","NONE","AUTHORISED","4008f1b2-7dcb-4aca-964c-560de138da3b"
"2018-06-25","RECEIVE","ULearn Limited Current account","ULearn-Student","Valitor M5357053   GP","2045.06","100","","Valitor Merch A/C","2045.06","NONE","AUTHORISED","e0e6e999-1175-4eba-a42a-788c1b26cf37"
"2018-06-25","RECEIVE","ULearn Limited Current account","ULearn-Student","ULS2018 06 25 GP","7580","100","","ULearn-Student","7580","NONE","AUTHORISED","f4fcb17f-b968-4747-8bb8-520991ecaef3"
"2018-06-29","SPEND","ULearn Limited Current account","Airport Taxi","POS27JUN AIRPORT TAXI","57","A104","","Airport Transfer","57","NONE","AUTHORISED","3288bae2-6558-466a-afda-6eb872930f3c"
"2018-06-29","SPEND","ULearn Limited Current account","Audible - CARD","P2706GB  7.99@.879955","9.08","B121","","Audio Books School","9.08","NONE","AUTHORISED","fac04b3c-f4a3-47dc-9416-58ffc3fa5c17"
"2018-06-29","SPEND","ULearn Limited Current account","Airport Taxi","POS27JUN AIRPORT TAXI","39","A104","","Airport Transfer","39","NONE","AUTHORISED","8572460d-92e7-47dc-9ae8-5120851432a6"
"2018-06-29","RECEIVE","ULearn Limited Current account","ULearn-Student","Valitor M5405913   GP","2014.01","100","","Valitor Merch A/C","2014.01","NONE","AUTHORISED","f5a81298-4ac8-4bcc-b5e9-6695ac292f01"
"2018-07-06","SPEND","ULearn Limited Current account","Reads Printing & Design","","60","B116","","Lanyards And Name Tags","60","NONE","AUTHORISED","8fa87d9d-d617-4664-bb8e-6e6d9408a8d9"
"2018-07-03","SPEND","ULearn Limited Current account","Airport Taxi","POS29JUN AIRPORT TAXI","54","A104","","Airport Transfer","54","NONE","AUTHORISED","7191ac8b-d6d0-45e0-bfaf-72d82b784937"
"2018-07-03","SPEND","ULearn Limited Current account","SOFTWARE","POS CHG USD       30","0.52","B106","","Misc Software / Hosting","0.52","NONE","AUTHORISED","45a3a1af-ed64-488f-817a-6d9ff4cc2e25"
"2018-07-05","SPEND","ULearn Limited Current account","Virgin Media","","113.49","A101","","Internet & TV Apartments","113.49","NONE","AUTHORISED","32bda658-cc6c-4379-aae5-741ea5004647"
"2018-07-05","RECEIVE","ULearn Limited Current account","ULearn-Student","Valitor M5455577   GP","323.33","100","","Valitor Merch A/C","323.33","NONE","AUTHORISED","b0d9c989-4df1-4f95-8c30-8c764adb0169"
"2018-06-28","RECEIVE","ULearn Limited Current account","ULearn-Student","ULS2018 06 28 GP","1945.5","100","","ULearn-Student","1945.5","NONE","AUTHORISED","bb6a1a0a-41b6-4370-9e5e-860b3441d4e5"
"2018-07-03","RECEIVE","ULearn Limited Current account","ULearn-Student","ULS2018 07 03 GP","3940.4","100","","ULearn-Student","3940.4","NONE","AUTHORISED","6cbb017b-554e-4b1a-92d7-51cba86f8def"
"2018-07-05","RECEIVE","ULearn Limited Current account","ULearn-Student","ULS2018 07 05 GP","4132","100","","ULearn-Student","4132","NONE","AUTHORISED","62f4bf01-8b42-49ac-87d4-7280d7d3f9fa"
"2018-07-03","SPEND","ULearn Limited Current account","Argos","840-9548","21.99","B102","","Pedal bin","21.99","NONE","AUTHORISED","93124709-cefd-4622-82b7-5485c573e21e"
"2018-07-02","SPEND","ULearn Limited Current account","The Bernard Shaw","","75.8","A109","","Social activities","75.8","NONE","AUTHORISED","2122ee4f-d416-41d3-8605-7b0f3bb1f9e9"
"2018-07-04","SPEND","ULearn Limited Current account","Elliotts - CARD","101000120485","150.22","A108","","Social activities","150.22","NONE","AUTHORISED","92c7a9e1-a4c9-4d6e-bc28-5a411717469b"
"2018-07-05","SPEND","ULearn Limited Current account","Argos","618-0986","54.99","B102","","Vacuum cleaner","54.99","NONE","AUTHORISED","b4d6cfba-b287-48c4-bb62-73073ad24ada"
"2018-07-06","RECEIVE","ULearn Limited Current account","ULearn-Student","Valitor M5464203   GP","8494.37","100","","Valitor Merch A/C","8494.37","NONE","AUTHORISED","7e8be61e-ab0d-472b-90a1-8ae90cb0d63c"
"2018-07-09","SPEND","ULearn Limited Current account","Airport Taxi","POS05JUL AIRPORT TAXI","33","A104","","Airport Transfer","33","NONE","AUTHORISED","7d39437f-7fea-46e1-9e75-784411ad8e32"
"2018-07-06","SPEND","ULearn Limited Current account","Bus Tickets","bus for a group","4560","A104","","Bus for a group","4560","NONE","AUTHORISED","adcf6d9d-7e3e-4f7f-8394-51a575c326f2"
"2018-07-10","RECEIVE","ULearn Limited Current account","ULearn-Student","Valitor M5482662   GP","532.04","100","","Valitor Merch A/C","532.04","NONE","AUTHORISED","5908f750-2fdb-4387-af7a-8053cb84a3d9"
"2018-07-05","SPEND","ULearn Limited Current account","Bildungsurlaub-Approva"," 23262 ","238","B113","","Von 13.07.2018 bis 13.07.2019; Duration: 1 year,
Marketing Package Dublin","200","NONE","AUTHORISED","7ff419d0-e6dc-4528-95b5-6c0fbd3cc5d0"
"2018-07-10","SPEND","ULearn Limited Current account","My Taxi","","26.2","A104","","Casna Group 2018","26.2","NONE","AUTHORISED","76f1ec9f-236e-41a4-8097-6447b1578221"
"2018-07-10","SPEND","ULearn Limited Current account","My Taxi","","27.4","A104","","Casna Group 2018","27.4","NONE","AUTHORISED","9ae1e261-42ab-439e-86f7-5a651030cce6"
"2018-07-10","SPEND","ULearn Limited Current account","My Taxi","","63.3","A104","","Casna Group 2018","63.3","NONE","AUTHORISED","bd46900b-e42d-41ed-8c89-54bf3723f6e6"
"2018-06-21","RECEIVE","ULearn Limited Current account","ULearn-Student","ULS2018 06 21 GP","6589","100","","ULearn-Student","6589","NONE","AUTHORISED","f0ed86af-26de-4068-a2eb-d180e289be6d"
"2018-06-22","SPEND","ULearn Limited Current account","Flogas SEPA - DD","","94.08","B105","","Flogas","94.08","NONE","AUTHORISED","b614f331-636d-46b2-bdae-ce2573958590"
"2018-06-25","SPEND","ULearn Limited Current account","Zopim - CARD","P2006US 14.00@1.15036","12.17","B106","","Zopim Chat Module","12.17","NONE","AUTHORISED","285deb7a-bed6-4653-9b5c-cc8487ef58a9"
"2018-06-25","SPEND","ULearn Limited Current account","SOFTWARE","POS CHG USD       14","0.24","B106","","Misc Software / Hosting","0.24","NONE","AUTHORISED","1aa1cadd-ed44-448f-9d15-fc63225f3d9d"
"2018-06-28","SPEND","ULearn Limited Current account","THE HR COMPANY - DD","49112","141.45","B118","","HR subscription services","141.45","NONE","AUTHORISED","d8f83769-b72e-45af-b18c-a32ca9903970"
"2018-06-26","SPEND","ULearn Limited Current account","Airport Taxi","POS22JUN AIRPORT TAXI","59","A104","","Airport Transfer","59","NONE","AUTHORISED","7ef08c81-2706-4e72-a9f4-ee52a86449c9"
"2018-06-26","SPEND","ULearn Limited Current account","Google - CARD","POS23JUN GOOGLE *ADWS","500","B110","","Google Adwords","500","NONE","AUTHORISED","913371b2-c31a-49e9-85ea-98b06246a2fb"
"2018-06-27","RECEIVE","ULearn Limited Current account","ULearn-Student","Valitor M5375756   GP","587.96","100","","Valitor Merch A/C","587.96","NONE","AUTHORISED","111b74d9-bee4-4d90-a442-f9e460eebef8"
"2018-06-26","RECEIVE","ULearn Limited Current account","ULearn-Student","Valitor M5366028   GP","2836.55","100","","Valitor Merch A/C","2836.55","NONE","AUTHORISED","8c3beb75-f656-4178-b733-902e2ab97abf"
"2018-06-29","SPEND","ULearn Limited Current account","Airport Taxi","POS27JUN AIRPORT TAXI","49","A104","","Airport Transfer","49","NONE","AUTHORISED","9bddbf80-84c5-4eeb-9ec5-c953ed6b30fe"
"2018-06-29","SPEND","ULearn Limited Current account","Airport Taxi","POS27JUN AIRPORT TAXI","39","A104","","Airport Transfer","39","NONE","AUTHORISED","3827c4f8-6de3-49c6-ac4f-e445c779a778"
"2018-06-26","SPEND","ULearn Limited Current account","SOFTWARE","POS22JUN ADOBE  CREAT","30.74","B106","","Software / Hosting","30.74","NONE","AUTHORISED","5fa1744c-b4e7-4e02-84e1-f3da154b7283"
"2018-07-02","SPEND","ULearn Limited Current account","Airport Taxi","POS28JUN AIRPORT TAXI","38","A104","","Airport Transfer","38","NONE","AUTHORISED","057b2d99-0e66-476d-b68c-d8ee3806e697"
"2018-07-02","SPEND","ULearn Limited Current account","GoDaddy.com, LLC - CARD","","10.95","B106","","Hosting","10.95","NONE","AUTHORISED","6687f2df-d191-4540-acb0-d8075ab5744f"
"2018-07-02","SPEND","ULearn Limited Current account","Google - CARD","POS28JUN GOOGLE *ADWS","500","B110","","Google Adwords","500","NONE","AUTHORISED","91465161-2d9a-4826-8720-fb16575a2a48"
"2018-07-02","SPEND","ULearn Limited Current account","HighRise - CARD","P2806US 49.00@1.15266","42.51","B106","","HighRise CRM Software","42.51","NONE","AUTHORISED","dba7f1a4-c84e-40f2-8fb3-cf9f78e7a7fd"
"2018-07-02","RECEIVE","ULearn Limited Current account","ULearn-Student","Valitor M5414723   GP","683.84","100","","Valitor Merch A/C","683.84","NONE","AUTHORISED","c4e62f25-efd8-406e-a538-e22c014fcd77"
"2018-07-02","SPEND","ULearn Limited Current account","SOFTWARE","POS CHG USD       49","0.85","B106","","Misc Software / Hosting","0.85","NONE","AUTHORISED","d67401eb-9d47-4a6e-9e1b-ba658b383c5b"
"2018-07-03","SPEND","ULearn Limited Current account","Netflix","","10.99","B115","","School Social Netflix A/C","10.99","NONE","AUTHORISED","c8f666eb-8a18-482a-be4d-f7ccddbd35c9"
"2018-07-03","RECEIVE","ULearn Limited Current account","ULearn-Student","Valitor M5423881   GP","881.99","100","","Valitor Merch A/C","881.99","NONE","AUTHORISED","262dfc55-ea35-4353-92c1-fcf5586e574a"
"2018-07-04","RECEIVE","ULearn Limited Current account","ULearn-Student","Valitor M5433049   GP","3540.66","100","","Valitor Merch A/C","3540.66","NONE","AUTHORISED","49108849-457f-481c-9d98-def30cffa50d"
"2018-07-05","SPEND","ULearn Limited Current account","SOFTWARE","POS CHG USD        7","0.12","B106","","Misc Software / Hosting","0.12","NONE","AUTHORISED","d0700888-aa11-4d6e-9f7e-c3399302fc6e"
"2018-07-02","SPEND","ULearn Limited Current account","New Ireland","","185","B120","","Ulearn ","185","NONE","AUTHORISED","7c94362b-c249-4461-a65f-ab24071d1962"
"2018-06-27","RECEIVE","ULearn Limited Current account","ULearn-Student","ULS2018 06 27 GP","6258","100","","ULearn-Student","6258","NONE","AUTHORISED","286d1fa2-8dfd-4421-9216-b10e9f8ba837"
"2018-07-02","RECEIVE","ULearn Limited Current account","ULearn-Student","Ksenia Kulik stude GP","4865","100","","ULearn-Student","4865","NONE","AUTHORISED","e0385da6-107f-4109-92c0-9858b4eb039f"
"2018-07-03","SPEND","ULearn Limited Current account","ToutApp - CARD","P3006US 30.00@1.15562","25.96","B106","","ToutApp Email Software","25.96","NONE","AUTHORISED","90cd15d0-fb08-4a24-b9a1-dca5e08e79ec"
"2018-07-03","SPEND","ULearn Limited Current account","GoDaddy.com, LLC - CARD","","32.92","B106","","Hosting","32.92","NONE","AUTHORISED","13851263-2b7a-44b3-813c-bf1964947ebc"
"2018-07-03","RECEIVE","ULearn Limited Current account","ULearn-Student","Hafen Alexandra / GP","5846.25","100","","ULearn-Student","5846.25","NONE","AUTHORISED","b74f5693-1e89-4c7c-8570-bc1c5d396e50"
"2018-07-04","RECEIVE","ULearn Limited Current account","ULearn-Student","ULS2018 07 04 GP","5205","100","","ULearn-Student","5205","NONE","AUTHORISED","d0940cf4-366f-4ecf-a0dc-a55b7f4c52ab"
"2018-07-09","SPEND","ULearn Limited Current account","BOOK OF KELLS - CARD","","800","A109B","","Group Activity","800","NONE","AUTHORISED","50a677ed-9d0b-4dc7-a4e6-c7f9c9ccbbaf"
"2018-07-09","SPEND","ULearn Limited Current account","The Bleeding Horse","","61.4","A109","","Student Drinks","61.4","NONE","AUTHORISED","07095522-9cd2-4bd1-916e-cebfe4e6cf58"
"2018-07-06","SPEND","ULearn Limited Current account","Google - CARD","POS04JUL GOOGLE *ADWS","500","B110","","Google Adwords","500","NONE","AUTHORISED","a8442b39-e57b-4d8f-9ed1-c83a47979913"
"2018-07-06","SPEND","ULearn Limited Current account","SOFTWARE","POS CHG USD      480","8.26","B106","","Misc Software / Hosting","8.26","NONE","AUTHORISED","6542a48f-f371-4532-be1f-a8e739ff37cc"
"2018-07-06","SPEND","ULearn Limited Current account","Taxi","taxi trip ","22.4","B102","","Taxi - 11 Harcourt street to 22 Kilbarron Road, Coolock","22.4","NONE","AUTHORISED","dfce1fc5-477f-4289-9f00-9c4db0898138"
"2018-07-06","SPEND","ULearn Limited Current account","Airport Taxi","POS04JUL AIRPORT TAXI","57","A104","","Airport Transfer","57","NONE","AUTHORISED","f6d796a9-9f83-4522-8a8d-98297a004533"
"2018-07-06","SPEND","ULearn Limited Current account","Airport Taxi","POS04JUL AIRPORT TAXI","33","A104","","Airport Transfer","33","NONE","AUTHORISED","ecd98852-16d5-4cd7-9ee5-db642fd51a3d"
"2018-07-06","SPEND","ULearn Limited Current account","Airport Taxi","POS04JUL AIRPORT TAXI","57","A104","","Airport Transfer","57","NONE","AUTHORISED","4c478240-fc08-4915-9b08-96bcbd69a9a2"
"2018-06-30","SPEND","ULearn Limited Current account","Indeed Recruitment","15903856","210.54","B110","","June 18 - Advertising on Indeed.com Vat 23%","210.54","NONE","AUTHORISED","d917a53e-bdff-4f00-9559-f2066cd4d21a"
"2018-06-27","SPEND","ULearn Limited Current account","Indeed Recruitment","15509818","615.48","B110","","June 18 Advertising on Indeed.com Vat 23%","615.48","NONE","AUTHORISED","cc9033e7-48d1-415a-ad5f-9f41c2f615d2"
